PTS_home,REB_home,AST_home,,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
107,45,26,,12/4/2021,22100346,Final,1610612744,1610612759,2021,1610612744,107,0.444,0.667,0.333,26,45,1610612759,112,0.477,0.842,0.343,24,45,0
117,32,22,,12/4/2021,22100347,Final,1610612757,1610612738,2021,1610612757,117,0.472,0.781,0.276,22,32,1610612738,145,0.563,0.897,0.568,26,46,0
104,51,19,,12/4/2021,22100348,Final,1610612758,1610612746,2021,1610612758,104,0.419,0.8,0.353,19,51,1610612746,99,0.382,0.667,0.382,23,47,1
104,39,20,,12/3/2021,22100333,Final,1610612754,1610612748,2021,1610612754,104,0.438,0.758,0.25,20,39,1610612748,113,0.531,0.846,0.471,24,38,0
101,33,21,,12/3/2021,22100334,Final,1610612764,1610612739,2021,1610612764,101,0.463,0.789,0.323,21,33,1610612739,116,0.472,0.76,0.433,30,54,0
96,47,20,,12/3/2021,22100335,Final,1610612737,1610612755,2021,1610612737,96,0.408,0.8,0.357,20,47,1610612755,98,0.469,0.765,0.409,22,40,0
110,41,26,,12/3/2021,22100336,Final,1610612751,1610612750,2021,1610612751,110,0.474,0.78,0.261,26,41,1610612750,105,0.387,0.833,0.31,22,44,1
118,35,33,,12/3/2021,22100337,Final,1610612745,1610612753,2021,1610612745,118,0.478,0.867,0.362,33,35,1610612753,116,0.488,0.905,0.351,24,45,1
91,42,17,,12/3/2021,22100338,Final,1610612742,1610612740,2021,1610612742,91,0.405,0.654,0.294,17,42,1610612740,107,0.411,0.75,0.4,30,55,0
137,44,26,,12/3/2021,22100339,Final,1610612762,1610612738,2021,1610612762,137,0.556,0.87,0.529,26,44,1610612738,130,0.516,1,0.359,23,30,1
118,51,30,,12/3/2021,22100340,Final,1610612744,1610612756,2021,1610612744,118,0.489,0.75,0.487,30,51,1610612756,96,0.383,0.743,0.364,23,38,1
115,43,28,,12/3/2021,22100341,Final,1610612747,1610612746,2021,1610612747,115,0.5,0.619,0.364,28,43,1610612746,119,0.506,0.875,0.457,28,34,0
115,39,19,,12/2/2021,22100328,Final,1610612752,1610612741,2021,1610612752,115,0.512,0.815,0.346,19,39,1610612741,119,0.494,0.952,0.379,24,39,0
97,47,23,,12/2/2021,22100329,Final,1610612761,1610612749,2021,1610612761,97,0.42,0.643,0.35,23,47,1610612749,93,0.376,0.72,0.355,16,47,1
152,53,41,,12/2/2021,22100330,Final,1610612763,1610612760,2021,1610612763,152,0.625,0.722,0.528,41,53,1610612760,79,0.329,0.818,0.289,14,26,1
114,44,23,,12/2/2021,22100331,Final,1610612756,1610612765,2021,1610612756,114,0.544,0.696,0.571,23,44,1610612765,103,0.45,0.769,0.407,20,36,1
83,41,19,,12/2/2021,22100332,Final,1610612757,1610612759,2021,1610612757,83,0.354,0.765,0.353,19,41,1610612759,114,0.484,0.75,0.389,32,48,0
111,40,23,,12/1/2021,22100319,Final,1610612754,1610612737,2021,1610612754,111,0.489,0.813,0.303,23,40,1610612737,114,0.512,0.833,0.485,24,41,0
108,39,26,,12/1/2021,22100320,Final,1610612753,1610612743,2021,1610612753,108,0.543,0.737,0.222,26,39,1610612743,103,0.488,0.714,0.294,22,35,1
115,52,34,,12/1/2021,22100321,Final,1610612764,1610612750,2021,1610612764,115,0.495,0.714,0.313,34,52,1610612750,107,0.42,0.846,0.297,15,39,1
88,46,18,,12/1/2021,22100322,Final,1610612738,1610612755,2021,1610612738,88,0.418,0.733,0.393,18,46,1610612755,87,0.371,0.765,0.258,20,46,1
85,28,21,,12/1/2021,22100323,Final,1610612748,1610612739,2021,1610612748,85,0.376,0.692,0.324,21,28,1610612739,111,0.544,0.913,0.516,27,46,0
127,45,29,,12/1/2021,22100324,Final,1610612749,1610612766,2021,1610612749,127,0.489,0.808,0.389,29,45,1610612766,125,0.494,0.857,0.412,30,36,1
107,32,22,,12/1/2021,22100325,Final,1610612740,1610612742,2021,1610612740,107,0.449,0.875,0.351,22,32,1610612742,139,0.687,0.778,0.529,32,34,0
110,35,16,,12/1/2021,22100326,Final,1610612760,1610612745,2021,1610612760,110,0.471,0.759,0.25,16,35,1610612745,114,0.506,0.864,0.405,25,40,0
115,49,35,,12/1/2021,22100327,Final,1610612746,1610612758,2021,1610612746,115,0.47,0.75,0.29,35,49,1610612758,124,0.523,0.85,0.395,28,38,0
112,38,27,,11/30/2021,22100314,Final,1610612751,1610612752,2021,1610612751,112,0.482,0.88,0.286,27,38,1610612752,110,0.484,0.917,0.344,27,42,1
91,44,14,,11/30/2021,22100315,Final,1610612761,1610612763,2021,1610612761,91,0.396,0.75,0.256,14,44,1610612763,98,0.387,0.842,0.294,18,54,0
104,35,28,,11/30/2021,22100316,Final,1610612756,1610612744,2021,1610612756,104,0.494,0.545,0.4,28,35,1610612744,96,0.419,0.714,0.35,25,51,1
110,43,24,,11/30/2021,22100317,Final,1610612757,1610612765,2021,1610612757,110,0.427,0.778,0.333,24,43,1610612765,92,0.382,0.833,0.257,17,45,1
92,40,22,,11/30/2021,22100318,Final,1610612758,1610612747,2021,1610612758,92,0.443,0.727,0.207,22,40,1610612747,117,0.5,0.7,0.393,21,47,0
101,55,24,,11/29/2021,22100305,Final,1610612755,1610612753,2021,1610612755,101,0.402,0.722,0.303,24,55,1610612753,96,0.411,0.778,0.242,20,55,1
111,39,32,,11/29/2021,22100306,Final,1610612748,1610612743,2021,1610612748,111,0.473,0.667,0.341,32,39,1610612743,120,0.581,0.762,0.514,32,35,0
133,41,35,,11/29/2021,22100307,Final,1610612741,1610612766,2021,1610612741,133,0.596,0.684,0.467,35,41,1610612766,119,0.477,0.81,0.462,23,34,1
102,60,31,,11/29/2021,22100308,Final,1610612745,1610612760,2021,1610612745,102,0.417,0.636,0.326,31,60,1610612760,89,0.356,0.769,0.163,16,45,1
100,47,25,,11/29/2021,22100309,Final,1610612750,1610612754,2021,1610612750,100,0.439,0.731,0.257,25,47,1610612754,98,0.396,0.81,0.243,27,47,1
96,33,20,,11/29/2021,22100310,Final,1610612742,1610612739,2021,1610612742,96,0.438,0.4,0.308,20,33,1610612739,114,0.563,0.778,0.526,29,48,0
116,51,28,,11/29/2021,22100311,Final,1610612759,1610612764,2021,1610612759,116,0.533,0.625,0.444,28,51,1610612764,99,0.446,0.615,0.29,26,40,1
129,43,30,,11/29/2021,22100312,Final,1610612762,1610612757,2021,1610612762,129,0.528,0.696,0.413,30,43,1610612757,107,0.462,0.706,0.355,19,42,1
104,35,17,,11/29/2021,22100313,Final,1610612746,1610612740,2021,1610612746,104,0.514,0.762,0.389,17,35,1610612740,123,0.511,0.813,0.4,30,47,0
90,47,18,,11/28/2021,22100300,Final,1610612746,1610612744,2021,1610612746,90,0.4,0.68,0.321,18,47,1610612744,105,0.442,0.545,0.425,25,43,0
100,45,21,,11/28/2021,22100301,Final,1610612754,1610612749,2021,1610612754,100,0.413,0.75,0.267,21,45,1610612749,118,0.511,0.818,0.229,27,52,0
97,44,19,,11/28/2021,22100302,Final,1610612761,1610612738,2021,1610612761,97,0.376,0.875,0.31,19,44,1610612738,109,0.415,0.935,0.353,24,53,0
128,68,30,,11/28/2021,22100303,Final,1610612763,1610612758,2021,1610612763,128,0.481,0.75,0.333,30,68,1610612758,101,0.34,0.703,0.214,17,49,1
110,42,32,,11/28/2021,22100304,Final,1610612747,1610612765,2021,1610612747,110,0.5,0.6,0.281,32,42,1610612765,106,0.427,0.895,0.394,29,53,1
120,44,27,,11/27/2021,22100292,Final,1610612755,1610612750,2021,1610612755,120,0.419,0.769,0.353,27,44,1610612750,121,0.5,0.688,0.389,22,54,0
90,52,18,,11/27/2021,22100293,Final,1610612737,1610612752,2021,1610612737,90,0.355,0.75,0.243,18,52,1610612752,99,0.439,0.727,0.379,20,50,0
107,47,25,,11/27/2021,22100294,Final,1610612751,1610612756,2021,1610612751,107,0.5,0.762,0.304,25,47,1610612756,113,0.446,0.857,0.342,17,41,0
105,51,28,,11/27/2021,22100295,Final,1610612739,1610612753,2021,1610612739,105,0.456,0.75,0.359,28,51,1610612753,92,0.398,0.609,0.25,21,43,1
104,47,22,,11/27/2021,22100296,Final,1610612741,1610612748,2021,1610612741,104,0.469,0.81,0.282,22,47,1610612748,107,0.43,0.864,0.35,23,36,0
146,41,36,,11/27/2021,22100297,Final,1610612745,1610612766,2021,1610612745,146,0.537,0.677,0.469,36,41,1610612766,143,0.466,0.9,0.4,31,39,1
114,35,23,,11/27/2021,22100298,Final,1610612742,1610612764,2021,1610612742,114,0.472,0.727,0.368,23,35,1610612764,120,0.577,0.808,0.375,28,43,0
127,41,24,,11/27/2021,22100299,Final,1610612762,1610612740,2021,1610612762,127,0.563,0.773,0.571,24,41,1610612740,105,0.43,0.81,0.229,27,45,1
107,54,26,,11/26/2021,22100280,Final,1610612746,1610612765,2021,1610612746,107,0.429,0.947,0.289,26,54,1610612765,96,0.367,0.846,0.242,17,52,1
133,44,32,,11/26/2021,22100281,Final,1610612766,1610612750,2021,1610612766,133,0.557,0.8,0.575,32,44,1610612750,115,0.45,0.737,0.314,24,45,1
97,51,13,,11/26/2021,22100282,Final,1610612752,1610612756,2021,1610612752,97,0.37,0.773,0.308,13,51,1610612756,118,0.557,0.81,0.464,28,35,0
88,36,18,,11/26/2021,22100283,Final,1610612753,1610612741,2021,1610612753,88,0.375,0.7,0.219,18,36,1610612741,123,0.558,0.625,0.5,32,47,0
114,53,31,,11/26/2021,22100284,Final,1610612754,1610612761,2021,1610612754,114,0.485,0.818,0.282,31,53,1610612761,97,0.416,0.727,0.233,17,41,1
100,36,27,,11/26/2021,22100285,Final,1610612763,1610612737,2021,1610612763,100,0.407,0.737,0.316,27,36,1610612737,132,0.584,0.714,0.481,33,49,0
99,41,23,,11/26/2021,22100286,Final,1610612760,1610612764,2021,1610612760,99,0.404,0.857,0.333,23,41,1610612764,101,0.481,1,0.345,17,43,0
96,53,21,,11/26/2021,22100287,Final,1610612759,1610612738,2021,1610612759,96,0.437,0.737,0.25,21,53,1610612738,88,0.37,0.667,0.294,20,51,1
109,31,24,,11/26/2021,22100288,Final,1610612743,1610612749,2021,1610612743,109,0.435,0.857,0.362,24,31,1610612749,120,0.63,0.6,0.485,24,44,0
97,43,17,,11/26/2021,22100289,Final,1610612762,1610612740,2021,1610612762,97,0.45,0.667,0.394,17,43,1610612740,98,0.427,0.846,0.407,27,39,0
118,48,31,,11/26/2021,22100290,Final,1610612744,1610612757,2021,1610612744,118,0.54,0.75,0.324,31,48,1610612757,103,0.419,0.783,0.342,23,37,1
137,51,32,,11/26/2021,22100291,Final,1610612747,1610612758,2021,1610612747,137,0.5,0.714,0.341,32,51,1610612758,141,0.45,0.655,0.311,32,56,0
115,44,22,,11/24/2021,22100267,Final,1610612739,1610612756,2021,1610612739,115,0.443,0.68,0.308,22,44,1610612756,120,0.523,0.786,0.364,26,47,0
116,52,25,,11/24/2021,22100268,Final,1610612754,1610612747,2021,1610612754,116,0.404,0.792,0.283,25,52,1610612747,124,0.442,0.862,0.405,20,52,0
99,51,23,,11/24/2021,22100269,Final,1610612753,1610612766,2021,1610612753,99,0.409,0.8,0.357,23,51,1610612766,106,0.419,0.762,0.3,26,49,0
104,45,25,,11/24/2021,22100270,Final,1610612738,1610612751,2021,1610612738,104,0.374,0.893,0.229,25,45,1610612751,123,0.506,0.767,0.4,29,50,0
118,46,27,,11/24/2021,22100271,Final,1610612745,1610612741,2021,1610612745,118,0.5,0.773,0.472,27,46,1610612741,113,0.458,0.833,0.429,26,40,1
113,40,25,,11/24/2021,22100272,Final,1610612763,1610612761,2021,1610612763,113,0.512,0.769,0.31,25,40,1610612761,126,0.528,0.857,0.467,25,34,0
114,56,23,,11/24/2021,22100273,Final,1610612749,1610612765,2021,1610612749,114,0.483,0.882,0.417,23,56,1610612765,93,0.358,0.737,0.244,16,44,1
113,52,24,,11/24/2021,22100274,Final,1610612750,1610612748,2021,1610612750,113,0.409,0.905,0.327,24,52,1610612748,101,0.446,0.69,0.357,25,40,1
127,52,33,,11/24/2021,22100275,Final,1610612740,1610612764,2021,1610612740,127,0.458,0.844,0.414,33,52,1610612764,102,0.429,0.639,0.226,23,45,1
104,43,21,,11/24/2021,22100276,Final,1610612760,1610612762,2021,1610612760,104,0.451,0.682,0.417,21,43,1610612762,110,0.453,0.85,0.319,19,43,0
106,44,27,,11/24/2021,22100277,Final,1610612759,1610612737,2021,1610612759,106,0.43,0.8,0.364,27,44,1610612737,124,0.511,0.917,0.462,26,44,0
116,41,32,,11/24/2021,22100278,Final,1610612744,1610612755,2021,1610612744,116,0.525,0.708,0.395,32,41,1610612755,96,0.425,0.909,0.286,17,41,1
125,43,21,,11/24/2021,22100279,Final,1610612758,1610612757,2021,1610612758,125,0.523,0.676,0.364,21,43,1610612757,121,0.468,0.84,0.316,27,43,1
92,35,22,,11/23/2021,22100263,Final,1610612765,1610612748,2021,1610612765,92,0.417,0.857,0.263,22,35,1610612748,100,0.461,0.724,0.31,22,51,0
106,52,23,,11/23/2021,22100264,Final,1610612752,1610612747,2021,1610612752,106,0.451,0.81,0.441,23,52,1610612747,100,0.374,0.7,0.306,23,50,1
119,43,25,,11/23/2021,22100265,Final,1610612757,1610612743,2021,1610612757,119,0.511,0.7,0.385,25,43,1610612743,100,0.487,0.818,0.455,26,37,1
104,47,17,,11/23/2021,22100266,Final,1610612746,1610612742,2021,1610612746,104,0.412,0.828,0.313,17,47,1610612742,112,0.438,0.815,0.308,22,42,0
112,53,24,,11/22/2021,22100253,Final,1610612739,1610612751,2021,1610612739,112,0.387,0.897,0.318,24,53,1610612751,117,0.474,0.889,0.314,32,42,0
103,65,23,,11/22/2021,22100254,Final,1610612764,1610612766,2021,1610612764,103,0.383,0.815,0.243,23,65,1610612766,109,0.44,0.583,0.484,21,36,0
113,44,25,,11/22/2021,22100255,Final,1610612737,1610612760,2021,1610612737,113,0.483,0.938,0.412,25,44,1610612760,101,0.402,0.929,0.263,24,50,1
108,58,19,,11/22/2021,22100256,Final,1610612738,1610612745,2021,1610612738,108,0.424,0.947,0.343,19,58,1610612745,90,0.373,0.708,0.262,19,42,1
77,38,13,,11/22/2021,22100257,Final,1610612741,1610612754,2021,1610612741,77,0.365,0.6,0.214,13,38,1610612754,109,0.444,0.889,0.419,27,59,0
123,55,28,,11/22/2021,22100258,Final,1610612749,1610612753,2021,1610612749,123,0.468,0.708,0.4,28,55,1610612753,92,0.366,0.722,0.268,16,47,1
96,48,24,,11/22/2021,22100259,Final,1610612740,1610612750,2021,1610612740,96,0.42,0.889,0.188,24,48,1610612750,110,0.4,0.714,0.227,21,49,0
111,44,23,,11/22/2021,22100260,Final,1610612759,1610612756,2021,1610612759,111,0.527,0.5,0.25,23,44,1610612756,115,0.511,0.813,0.444,25,44,0
118,46,26,,11/22/2021,22100261,Final,1610612762,1610612763,2021,1610612762,118,0.471,0.76,0.395,26,46,1610612763,119,0.442,0.815,0.371,24,50,0
94,49,17,,11/22/2021,22100262,Final,1610612758,1610612755,2021,1610612758,94,0.413,0.724,0.226,17,49,1610612755,102,0.424,0.778,0.281,19,45,0
97,42,18,,11/21/2021,22100248,Final,1610612746,1610612742,2021,1610612746,97,0.48,0.722,0.414,18,42,1610612742,91,0.41,0.944,0.2,21,39,1
116,39,27,,11/21/2021,22100249,Final,1610612765,1610612747,2021,1610612765,116,0.443,0.762,0.35,27,39,1610612747,121,0.489,0.778,0.323,29,51,0
109,44,21,,11/21/2021,22100250,Final,1610612741,1610612752,2021,1610612741,109,0.42,0.889,0.379,21,44,1610612752,103,0.417,0.839,0.259,16,44,1
126,51,34,,11/21/2021,22100251,Final,1610612756,1610612743,2021,1610612756,126,0.529,0.885,0.306,34,51,1610612743,97,0.367,0.714,0.289,20,42,1
119,47,31,,11/21/2021,22100252,Final,1610612744,1610612761,2021,1610612744,119,0.494,0.792,0.489,31,47,1610612761,104,0.394,0.55,0.405,25,47,1
106,37,25,,11/20/2021,22100239,Final,1610612752,1610612745,2021,1610612752,106,0.423,0.846,0.439,25,37,1610612745,99,0.452,0.591,0.256,21,48,1
111,46,28,,11/20/2021,22100240,Final,1610612754,1610612740,2021,1610612754,111,0.462,0.722,0.368,28,46,1610612740,94,0.398,0.947,0.333,17,52,1
103,35,22,,11/20/2021,22100241,Final,1610612764,1610612748,2021,1610612764,103,0.486,0.87,0.367,22,35,1610612748,100,0.469,0.85,0.259,21,37,1
115,46,24,,11/20/2021,22100242,Final,1610612737,1610612766,2021,1610612737,115,0.524,0.81,0.353,24,46,1610612766,105,0.422,0.6,0.25,26,51,1
111,48,28,,11/20/2021,22100243,Final,1610612738,1610612760,2021,1610612738,111,0.466,0.857,0.436,28,48,1610612760,105,0.406,0.563,0.429,23,54,1
117,60,25,,11/20/2021,22100244,Final,1610612749,1610612753,2021,1610612749,117,0.451,0.649,0.475,25,60,1610612753,108,0.398,0.786,0.373,26,39,1
138,50,28,,11/20/2021,22100245,Final,1610612750,1610612763,2021,1610612750,138,0.538,0.714,0.488,28,50,1610612763,95,0.349,0.8,0.281,21,33,1
118,38,23,,11/20/2021,22100246,Final,1610612757,1610612755,2021,1610612757,118,0.5,1,0.441,23,38,1610612755,111,0.506,0.905,0.357,24,32,1
105,35,20,,11/20/2021,22100247,Final,1610612758,1610612762,2021,1610612758,105,0.451,0.619,0.323,20,35,1610612762,123,0.505,0.824,0.436,20,52,0
121,45,28,,11/19/2021,22100230,Final,1610612766,1610612754,2021,1610612766,121,0.543,0.75,0.387,28,45,1610612754,118,0.466,0.781,0.306,19,38,1
102,35,21,,11/19/2021,22100231,Final,1610612765,1610612744,2021,1610612765,102,0.4,0.8,0.333,21,35,1610612744,105,0.475,0.81,0.4,22,48,0
130,51,22,,11/19/2021,22100232,Final,1610612738,1610612747,2021,1610612738,130,0.5,0.816,0.367,22,51,1610612747,108,0.464,0.75,0.4,20,33,1
115,43,19,,11/19/2021,22100233,Final,1610612751,1610612753,2021,1610612751,115,0.451,0.92,0.303,19,43,1610612753,113,0.449,0.76,0.368,26,45,1
96,53,21,,11/19/2021,22100234,Final,1610612749,1610612760,2021,1610612749,96,0.373,0.846,0.293,21,53,1610612760,89,0.352,0.619,0.25,17,53,1
94,55,19,,11/19/2021,22100235,Final,1610612740,1610612746,2021,1610612740,94,0.437,0.625,0.433,19,55,1610612746,81,0.378,0.8,0.243,22,43,1
108,38,24,,11/19/2021,22100236,Final,1610612743,1610612741,2021,1610612743,108,0.476,0.8,0.378,24,38,1610612741,114,0.441,1,0.258,19,50,0
112,53,28,,11/19/2021,22100237,Final,1610612756,1610612742,2021,1610612756,112,0.518,0.714,0.483,28,53,1610612742,104,0.411,0.783,0.3,25,40,1
89,40,15,,11/19/2021,22100238,Final,1610612758,1610612761,2021,1610612758,89,0.381,0.64,0.243,15,40,1610612761,108,0.452,0.833,0.387,20,53,0
89,42,22,,11/18/2021,22100224,Final,1610612739,1610612744,2021,1610612739,89,0.425,0.563,0.308,22,42,1610612744,104,0.494,0.875,0.349,36,34,0
112,41,27,,11/18/2021,22100225,Final,1610612748,1610612764,2021,1610612748,112,0.5,0.833,0.385,27,41,1610612764,97,0.494,0.6,0.417,25,37,1
120,47,28,,11/18/2021,22100226,Final,1610612763,1610612746,2021,1610612763,120,0.542,0.833,0.423,28,47,1610612746,108,0.467,1,0.41,24,34,1
115,47,30,,11/18/2021,22100227,Final,1610612750,1610612759,2021,1610612750,115,0.477,0.8,0.429,30,47,1610612759,90,0.417,0.737,0.188,26,42,1
89,46,22,,11/18/2021,22100228,Final,1610612743,1610612755,2021,1610612743,89,0.36,0.813,0.333,22,46,1610612755,103,0.506,0.5,0.379,22,45,0
119,46,34,,11/18/2021,22100229,Final,1610612762,1610612761,2021,1610612762,119,0.55,0.923,0.413,34,46,1610612761,103,0.415,0.882,0.263,24,35,1
97,59,30,,11/17/2021,22100213,Final,1610612766,1610612764,2021,1610612766,97,0.438,0.5,0.313,30,59,1610612764,87,0.367,0.813,0.19,23,48,1
97,42,16,,11/17/2021,22100214,Final,1610612765,1610612754,2021,1610612765,97,0.425,0.75,0.286,16,42,1610612754,89,0.418,0.737,0.243,14,43,1
110,40,28,,11/17/2021,22100215,Final,1610612737,1610612738,2021,1610612737,110,0.506,0.833,0.351,28,40,1610612738,99,0.44,0.824,0.268,24,42,1
109,47,29,,11/17/2021,22100216,Final,1610612751,1610612739,2021,1610612751,109,0.458,0.84,0.375,29,47,1610612739,99,0.393,0.857,0.25,20,50,1
113,39,29,,11/17/2021,22100217,Final,1610612748,1610612740,2021,1610612748,113,0.483,0.824,0.375,29,39,1610612740,98,0.44,0.786,0.286,18,38,1
98,45,25,,11/17/2021,22100218,Final,1610612752,1610612753,2021,1610612752,98,0.42,0.667,0.327,25,45,1610612753,104,0.406,0.833,0.289,20,51,0
109,52,22,,11/17/2021,22100219,Final,1610612749,1610612747,2021,1610612749,109,0.46,0.708,0.324,22,52,1610612747,102,0.417,0.833,0.279,24,48,1
107,35,20,,11/17/2021,22100220,Final,1610612750,1610612758,2021,1610612750,107,0.5,0.833,0.278,20,35,1610612758,97,0.366,0.76,0.263,19,47,1
101,56,18,,11/17/2021,22100221,Final,1610612760,1610612745,2021,1610612760,101,0.446,0.563,0.256,18,56,1610612745,89,0.356,0.684,0.286,16,46,1
105,49,27,,11/17/2021,22100222,Final,1610612756,1610612742,2021,1610612756,105,0.441,0.714,0.333,27,49,1610612742,98,0.413,1,0.5,28,50,1
112,44,26,,11/17/2021,22100223,Final,1610612757,1610612741,2021,1610612757,112,0.44,0.964,0.355,26,44,1610612741,107,0.47,0.8,0.448,23,36,1
99,38,21,,11/16/2021,22100210,Final,1610612751,1610612744,2021,1610612751,99,0.386,0.778,0.278,21,38,1610612744,117,0.519,0.786,0.325,25,53,0
120,56,27,,11/16/2021,22100211,Final,1610612762,1610612755,2021,1610612762,120,0.517,0.632,0.421,27,56,1610612755,85,0.367,0.765,0.207,19,42,1
106,52,16,,11/16/2021,22100212,Final,1610612746,1610612759,2021,1610612746,106,0.435,0.909,0.316,16,52,1610612759,92,0.432,0.714,0.227,26,41,1
92,42,18,,11/15/2021,22100199,Final,1610612739,1610612738,2021,1610612739,92,0.386,0.75,0.4,18,42,1610612738,98,0.462,0.8,0.345,23,46,0
107,47,23,,11/15/2021,22100200,Final,1610612765,1610612758,2021,1610612765,107,0.406,0.941,0.277,23,47,1610612758,129,0.531,0.818,0.485,32,47,0
105,42,23,,11/15/2021,22100201,Final,1610612764,1610612740,2021,1610612764,105,0.464,0.68,0.357,23,42,1610612740,100,0.405,0.853,0.524,20,45,1
129,46,32,,11/15/2021,22100202,Final,1610612737,1610612753,2021,1610612737,129,0.553,0.656,0.467,32,46,1610612753,111,0.453,0.643,0.372,30,41,1
92,46,22,,11/15/2021,22100203,Final,1610612752,1610612754,2021,1610612752,92,0.43,0.7,0.324,22,46,1610612754,84,0.372,0.75,0.216,16,44,1
111,44,30,,11/15/2021,22100204,Final,1610612742,1610612743,2021,1610612742,111,0.5,0.7,0.389,30,44,1610612743,101,0.476,0.706,0.281,20,46,1
136,49,33,,11/15/2021,22100205,Final,1610612763,1610612745,2021,1610612763,136,0.542,0.8,0.39,33,49,1610612745,102,0.379,0.731,0.289,24,46,1
96,54,18,,11/15/2021,22100206,Final,1610612750,1610612756,2021,1610612750,96,0.365,0.778,0.295,18,54,1610612756,99,0.376,0.778,0.226,21,52,0
90,42,26,,11/15/2021,22100207,Final,1610612760,1610612748,2021,1610612760,90,0.41,0.7,0.366,26,42,1610612748,103,0.451,0.846,0.45,22,45,0
118,39,25,,11/15/2021,22100208,Final,1610612757,1610612761,2021,1610612757,118,0.561,0.714,0.444,25,39,1610612761,113,0.461,0.889,0.455,20,39,1
103,43,19,,11/15/2021,22100209,Final,1610612747,1610612741,2021,1610612747,103,0.456,0.806,0.188,19,43,1610612741,121,0.551,0.727,0.441,31,36,0
114,46,28,,11/14/2021,22100192,Final,1610612747,1610612759,2021,1610612747,114,0.518,0.765,0.484,28,46,1610612759,106,0.444,0.667,0.444,28,43,1
120,51,21,,11/14/2021,22100193,Final,1610612737,1610612749,2021,1610612737,120,0.485,0.846,0.429,21,51,1610612749,100,0.452,0.625,0.341,24,30,1
106,39,23,,11/14/2021,22100194,Final,1610612766,1610612744,2021,1610612766,106,0.477,0.667,0.389,23,39,1610612744,102,0.422,0.68,0.231,31,49,1
89,48,19,,11/14/2021,22100195,Final,1610612745,1610612756,2021,1610612745,89,0.412,0.667,0.219,19,48,1610612756,115,0.433,0.85,0.35,19,52,0
96,44,20,,11/14/2021,22100196,Final,1610612760,1610612751,2021,1610612760,96,0.4,0.909,0.311,20,44,1610612751,120,0.5,0.952,0.419,31,44,0
124,49,29,,11/14/2021,22100197,Final,1610612743,1610612757,2021,1610612743,124,0.522,0.786,0.475,29,49,1610612757,95,0.438,0.923,0.333,22,36,1
90,44,16,,11/14/2021,22100198,Final,1610612746,1610612741,2021,1610612746,90,0.358,1,0.324,16,44,1610612741,100,0.442,0.929,0.379,19,45,0
105,38,23,,11/13/2021,22100185,Final,1610612762,1610612748,2021,1610612762,105,0.412,0.72,0.321,23,38,1610612748,111,0.494,0.875,0.394,23,48,0
118,37,33,,11/13/2021,22100186,Final,1610612754,1610612755,2021,1610612754,118,0.573,0.667,0.5,33,37,1610612755,113,0.427,0.862,0.522,16,46,1
92,44,21,,11/13/2021,22100187,Final,1610612753,1610612764,2021,1610612753,92,0.337,0.85,0.325,21,44,1610612764,104,0.5,0.8,0.343,29,48,0
112,37,29,,11/13/2021,22100188,Final,1610612740,1610612763,2021,1610612740,112,0.481,0.88,0.483,29,37,1610612763,101,0.432,0.81,0.333,21,39,1
121,39,21,,11/13/2021,22100189,Final,1610612761,1610612765,2021,1610612761,121,0.506,0.645,0.382,21,39,1610612765,127,0.544,0.867,0.429,34,34,0
91,39,17,,11/13/2021,22100190,Final,1610612739,1610612738,2021,1610612739,91,0.383,0.864,0.263,17,39,1610612738,89,0.423,0.944,0.261,20,47,1
129,57,35,,11/13/2021,22100191,Final,1610612746,1610612750,2021,1610612746,129,0.535,0.778,0.4,35,57,1610612750,102,0.392,0.688,0.306,25,41,1
104,49,25,,11/12/2021,22100174,Final,1610612766,1610612752,2021,1610612766,104,0.433,0.667,0.278,25,49,1610612752,96,0.387,0.611,0.371,17,51,1
122,53,22,,11/12/2021,22100175,Final,1610612738,1610612749,2021,1610612738,122,0.49,0.889,0.293,22,53,1610612749,113,0.449,0.818,0.34,23,39,1
98,40,27,,11/12/2021,22100176,Final,1610612739,1610612765,2021,1610612739,98,0.476,0.667,0.341,27,40,1610612765,78,0.367,0.846,0.3,18,43,1
92,49,13,,11/12/2021,22100177,Final,1610612745,1610612757,2021,1610612745,92,0.4,0.63,0.219,13,49,1610612757,104,0.391,0.806,0.306,21,52,0
94,59,19,,11/12/2021,22100178,Final,1610612763,1610612756,2021,1610612763,94,0.378,0.565,0.212,19,59,1610612756,119,0.489,1,0.486,28,46,0
112,43,26,,11/12/2021,22100179,Final,1610612740,1610612751,2021,1610612740,112,0.489,0.813,0.406,26,43,1610612751,120,0.5,0.741,0.529,27,34,0
105,52,13,,11/12/2021,22100180,Final,1610612760,1610612758,2021,1610612760,105,0.424,0.733,0.333,13,52,1610612758,103,0.4,0.765,0.341,20,49,1
109,41,30,,11/12/2021,22100181,Final,1610612759,1610612742,2021,1610612759,109,0.488,0.7,0.433,30,41,1610612742,123,0.46,0.684,0.4,30,48,0
